data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6232186,275,PSE5589,5589,5/17/2019,2019,1,Protests,Protest with intervention,Military Forces of Israel (2009-),,8,Protesters (Palestine),,6,68,Middle East,Palestine,West Bank,Qalqilya,,Kafr Qaddum,32.2216,35.1447,1,MENAFN; Al Ghad (Jordan),Regional,"On May 17 2019, 4 Palestinians were injured (including a child) by rubber-coated bullets and others suffered from tear-gas inhalation as Israeli forces suppressed a march in mourning of Nakba day in Kafr Qaddum. The injuries occurred when Israeli forces attempted to detain a number of Palestinians. [size=no report]",0,1572403611,PSE
6035609,275,PSE5596,5596,5/17/2019,2019,1,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Israel),Settlers (Israel),7,57,Middle East,Palestine,West Bank,Hebron,,Mukhayyam al Arrub,31.623,35.1371,2,Liveuamap; Twitter,Local partner-New media,"On May 17 2019, Palestinians threw three Molotov cocktails at a bus carrying Israeli Settlers near the Arrub refugee camp north of Hebron. No injuries were reported. [size=no report]",0,1571164385,PSE
6035610,275,PSE5597,5597,5/17/2019,2019,1,Riots,Mob violence,Rioters (Israel),Settlers (Israel); Military Forces of Israel (2009-),5,Civilians (Palestine),,7,57,Middle East,Palestine,West Bank,Nablus,,Yitzhar,32.1667,35.2333,2,Twitter; Liveuamap; Jerusalem Post,Local partner-New media,"On May 17 2019, Israeli rioters caused a fire to break out near the Settlement of Yitzhar, south of Nablus. One rioters was an off-duty Israeli soldier, and has since been suspended from his combat unit in the Israeli forces. [size=no report]",0,1571164385,PSE
6248236,275,PSE5590,5590,5/16/2019,2019,1,Riots,Mob violence,Rioters (Israel),Settlers (Israel); Military Forces of Israel (2009-),5,Rioters (Palestine),Muslim Group (Palestine),5,55,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Al Ghad (Jordan),Regional,"On May 16 2019, clashes broke out between Palestinian worshippers and Israeli Settlers in the al Aqsa compound. Israeli Settlers, under military protection, toured the area near the Moroccan gate and clashes erupted. [size=no report]",0,1572403695,PSE
6232185,275,PSE5583,5583,5/16/2019,2019,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,Arutz Sheva; Ma'an News Agency,National-Regional,"Security measures: On May 16 2019, Israeli forces restricted the allowed fishing zone in Gaza from 12 to 5 nautical miles and prevented Palestinian fishermen from retrieving their nets 7 nautical miles off the coast of Gaza. The Arabic IDF spokesperson however, claimed that there were no reductions in the fishing zone.",0,1572403611,PSE
5183687,275,PSE5584,5584,5/16/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,,,Coast of Gaza Strip,31.4633,34.3349,3,Ma'an News Agency,National,"On May 16 2019, Israeli forces opened fire on Palestinian fishermen who passed the new 5 nautical miles restriction off the coast of Gaza. No injuries were reported.",0,1558388390,PSE
5183688,275,PSE5585,5585,5/16/2019,2019,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Al Quds,,Isawiya,31.8031,35.287,1,Palestine News and Information Agency,National,"Security measures: On May 16 2019, Israeli forces closed the entrance to Jerusalem's Issawiyeh neighbourhood preventing the movement of vehicles in both directions.",0,1558388390,PSE
5183691,275,PSE5588,5588,5/16/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,1,Ma'an News Agency,National,"On May 16 2019, Israeli forces beat up two Palestinians in Jerusalem (presumed East Jerusalem) and detained them for an interrogation. A reason for the attack was not provided.",0,1558388390,PSE
6271969,275,PSE5610,5610,5/16/2019,2019,1,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Palestine),Christian Group (Palestine),7,57,Middle East,Palestine,West Bank,Ramallah,,Abud,32.0164,35.0683,1,Jerusalem Post,Regional,"On May 16 2019, the church of God in the Abud village, west of Ramallah was broken into. The churches' furniture was damaged and the windows were smashed. It's believed that Palestinians were responsible for the attack on the church. [size=no report]",0,1572403724,PSE
6272071,275,PSE5586,5586,5/15/2019,2019,1,Protests,Peaceful protest,Protesters (Israel),Students (Israel); Im Tirtzu; Palestinian Arab Ethnic Group (Israel),6,,,0,60,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Mount Scopus,31.8,35.2333,1,Jerusalem Post,Regional,"On May 15 2019, Israeli students at the Hebrew University in Jerusalem held a pro-Israel rally to denounce the Palestinian Nakba day. The rally was organised by the Tirtzu student organization. At the same time, the University also saw a Nakba day rally. [size=no report]",0,1572403724,PSE
6232179,275,PSE5574,5574,5/15/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege; Health Workers (Palestine),5,58,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,Arutz Sheva; AP; AFP; MENAFN,Regional-International,"On May 15 2019, approximately 10,000 Palestinians gathered at various locations along the Gazan border to mourn the 71st anniversary of the Nakba. Palestinians burned tires, hurled rocks and crude explosives at Israeli soldiers and attempted to breach the security fence. 65 Palestinians were injured during the demonstrations, 16 by live fire and 14 by rubber coated bullets. Three health workers were injured as well as 22 children and 5 women. The National Committee for Breaking the Siege urged Palestinians to take part in the Nakba day demonstrations. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on the location of the return camps. [size=approximately 2000]",0,1572403611,PSE
6248307,275,PSE5582,5582,5/15/2019,2019,2,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,West Bank,Qalqilya,,Qalqilyah,32.1897,34.9706,1,Al Ghad (Jordan),Regional,"As reported on May 15 2019, Palestinians participated in a demonstration mourning the 71st anniversary of the Nakba day in Qalqiliya. [size=no report]",0,1572403695,PSE
6232180,275,PSE5575,5575,5/15/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege; Health Workers (Palestine),5,58,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Dayr al Balah,31.4178,34.3503,2,AP; Arutz Sheva; AFP; MENAFN,Regional-International,"On May 15 2019, approximately 10,000 Palestinians gathered at various locations along the Gazan border to mourn the 71st anniversary of the Nakba. Palestinians burned tires, hurled rocks and crude explosives at Israeli soldiers and attempted to breach the security fence. 65 Palestinians were injured during the demonstrations, 16 by live fire and 14 by rubber coated bullets. Three health workers were injured as well as 22 children and 5 women. The National Committee for Breaking the Siege urged Palestinians to take part in the Nakba day demonstrations. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on the location of the return camps. [size=approximately 2000]",0,1572403611,PSE
6232181,275,PSE5576,5576,5/15/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege; Health Workers (Palestine),5,58,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,MENAFN; AFP; Arutz Sheva; AP,Regional-International,"On May 15 2019, approximately 10,000 Palestinians gathered at various locations along the Gazan border to mourn the 71st anniversary of the Nakba. Palestinians burned tires, hurled rocks and crude explosives at Israeli soldiers and attempted to breach the security fence. 65 Palestinians were injured during the demonstrations, 16 by live fire and 14 by rubber coated bullets. Three health workers were injured as well as 22 children and 5 women. Israeli forces have used a skunk water cannon to disperse Palestinian protesters. The National Committee for Breaking the Siege urged Palestinians to take part in the Nakba day demonstrations. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on the location of the return camps. [size=approximately 2000]",0,1572403611,PSE
6232182,275,PSE5577,5577,5/15/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege; Health Workers (Palestine),5,58,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,2,AFP; AP; Arutz Sheva; MENAFN,Regional-International,"On May 15 2019, approximately 10,000 Palestinians gathered at various locations along the Gazan border to mourn the 71st anniversary of the Nakba. Palestinians burned tires, hurled rocks and crude explosives at Israeli soldiers and attempted to breach the security fence. 65 Palestinians were injured during the demonstrations, 16 by live fire and 14 by rubber coated bullets. Three health workers were injured as well as 22 children and 5 women. The National Committee for Breaking the Siege urged Palestinians to take part in the Nakba day demonstrations. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on the location of the return camps. [size=approximately 2000]",0,1572403611,PSE
6232183,275,PSE5578,5578,5/15/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),NABS: National Authority for Breaking the Siege; Health Workers (Palestine),5,58,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,2,Arutz Sheva; AFP; MENAFN; AP,Regional-International,"On May 15 2019, approximately 10,000 Palestinians gathered at various locations along the Gazan border to mourn the 71st anniversary of the Nakba. Palestinians burned tires, hurled rocks and crude explosives at Israeli soldiers and attempted to breach the security fence. 65 Palestinians were injured during the demonstrations, 16 by live fire and 14 by rubber coated bullets. Three health workers were injured as well as 22 children and 5 women. Israeli forces have used a skunk water cannon to disperse Palestinian protesters. The National Committee for Breaking the Siege urged Palestinians to take part in the Nakba day demonstrations. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on the location of the return camps. [size=approximately 2000]",0,1572403611,PSE
6232187,275,PSE5592,5592,5/15/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,,,Coast of Gaza Strip,31.4633,34.3349,2,Jerusalem Post; Ma'an News Agency,National-Regional,"On May 15 2019, Israeli forces shot and injured a Palestinian fisherman with rubber-coated bullets off of Gaza's coast. Other reports indicated that the fishermen was shot during a naval protest.",0,1572403611,PSE
6035608,275,PSE5595,5595,5/15/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Palestine),,3,,,0,30,Middle East,Palestine,Gaza Strip,Gaza,,Al Mintar Crossing,31.4739,34.4736,2,Twitter; Liveuamap,Local partner-New media,"On May 15 2019, an incendiary balloon launched from the Gaza Strip into Israel landed before the Israeli border inside the Malika camp and caused a fire.",0,1571164385,PSE
5183683,275,PSE5580,5580,5/15/2019,2019,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,1,Ma'an News Agency,National,"On May 15 2019, thousands of Palestinians took part in a march mourning the 71st anniversary of the Nakba in Ramallah city. Demonstrators marched from the grave of Yaser Arafat towards the city centre. [size=thousands]",0,1558388390,PSE
6232184,275,PSE5579,5579,5/14/2019,2019,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,2,BBC News; Middle East Monitor,Regional-International,"On May 14 2019, Palestinian activists staged a sit-in outside the European Union headquarters in Jerusalem to demonstrate against the EU's bias towards Israel. [size=no report]",0,1572403611,PSE
6271871,275,PSE5581,5581,5/14/2019,2019,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,1,Jerusalem Post,Regional,"On May 14 2019, thousands of Palestinians participated in a rally outside the UNRWA's office in Gaza city to mourn the 71st anniversary of the Nakba day. The rally was held under the slogan ""From the ashes of the 'Nakba' to the embodiment of the right of return, down with all the conspiracies."" [size=thousands]",0,1572403724,PSE
6248268,275,PSE5572,5572,5/13/2019,2019,2,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Hebron,,Sair,31.5786,35.1402,1,Al Ghad (Jordan),Regional,"As reported on May 13 2019, clashes broke out between Israeli forces and Palestinians during an arrest raid in the Ras al-Awwad neighbourhood in the town of Sa'ir, northeast of Hebron. [size=no report]",0,1572403695,PSE
6248279,275,PSE5573,5573,5/13/2019,2019,2,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Israel),Settlers (Israel),7,57,Middle East,Palestine,West Bank,Bethlehem,,Al Khadir,31.6941,35.1669,2,Al Ghad (Jordan),Regional,"As reported on May 13 2019, Palestinians targeted Israeli Settler vehicles with Molotov cocktails near the town of Khadir. No injuries were reported. [size=no report]",0,1572403695,PSE
6035606,275,PSE5593,5593,5/13/2019,2019,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Hebron,,Mukhayyam al Arrub,31.623,35.1371,2,Twitter; Liveuamap,Local partner-New media,"On May 13 2019, Palestinians hurled rocks at Israeli soldiers near the Arrub refugee camp in Hebron. [size=no report]",0,1571164385,PSE
5365398,275,PSE5569,5569,5/13/2019,2019,1,Riots,Mob violence,Military Forces of Israel (2009-),Police Forces of Israel (2009-),8,Rioters (Palestine),Muslim Group (Palestine),5,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Palestine News and Information Agency; MENAFN; Ma'an News Agency,National-Regional,"On May 13 2019, clashes broke out between Israeli forces and Palestinians near Bab al-Amud in Jerusalem's Old City. Israeli military and police stormed the al Aqsa compound after midnight and forcefully evicted at least 50 Palestinian worshippers from it. Israeli forces fired sound bombs and tear gas at Palestinians of which several suffered injuries and arrested two Palestinian youths. [size=no report]",0,1561470071,PSE
6035607,275,PSE5594,5594,5/13/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Liveuamap; Twitter,Local partner-New media,"On May 13 2019, Israeli forces opened fire at Palestinian fishermen off the coast of Bayt Lahya. No injuries were reported.",0,1571164385,PSE
5183671,275,PSE5568,5568,5/13/2019,2019,1,Strategic developments,Looting/property destruction,Settlers (Israel),Military Forces of Israel (2009-),3,Civilians (Palestine),Farmers (Palestine),7,37,Middle East,Palestine,West Bank,Nablus,,Yanun,32.1454,35.3554,1,Ma'an News Agency,National,"Property destruction: On May 13 2019, Israeli Settlers from the settlement of Hill 777, chopped down dozens of Palestinian-owned almond trees in the village of Yanun south of Nablus. Israeli forces surrounded the area and protected Settlers.",0,1558388390,PSE
6272209,275,PSE5567,5567,5/13/2019,2019,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),Refugees/IDPs (Palestine),5,58,Middle East,Palestine,West Bank,Jenin,,Jenin,32.4594,35.3009,1,Jordan News Agency,Regional,"On May 13 2019, clashes broke out between Israeli forces and Palestinians in the Jenin refugee camp. Two Palestinians were injured by rubber-coated bullets and dozen others suffered from tear-gas inhalation. [size=no report]",0,1572403724,PSE
6272233,275,PSE5571,5571,5/13/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Middle East,Palestine,West Bank,Jenin,,Jenin,32.4594,35.3009,1,Jordan News Agency,Regional,"On May 13 2019, a Palestinian was run-over by a military tank in the Jenin refugee camp, when Israeli forces stormed the camp.",0,1572403724,PSE
6319455,275,PSE5570,5570,5/12/2019,2019,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,1,Xinhua,International,"Security measures: On May 12 2019, Israeli forces re-opened the Erez crossing with Gaza.",0,1572403791,PSE
6232177,275,PSE5546,5546,5/11/2019,2019,1,Riots,Mob violence,Police Forces of Israel (2009-),,8,Rioters (Palestine),Muslim Group (Palestine),5,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Jerusalem Post; Ma'an News Agency,National-Regional,"On May 11 2019, clashes broke out between Israeli police and Palestinians as the police tried to remove Palestinians from the Temple Mount in Jerusalem's old city. Israeli police used tear gas against Palestinians and several injuries were reported. One Palestinian was detained. Clashes also broke out near the Damascus and the Lion gates. An Israeli policeman was injured during clashes near the Damascus gate. [size=no report]",0,1572403611,PSE
5172361,275,PSE5545,5545,5/11/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,Gaza,,Coast of Gaza City,31.5304,34.4215,2,Palestine News and Information Agency,National,"On May 11 2019, Israeli forces opened fire at Palestinian fishermen 6 nautical miles of the coast of Gaza City. Israeli forces then detained three fishermen.",0,1557795936,PSE
5172380,275,PSE5564,5564,5/11/2019,2019,1,Violence against civilians,Attack,Police Forces of Israel (2009-),,8,Civilians (Palestine),Muslim Group (Palestine),7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Ma'an News Agency,National,"On May 11 2019, Israeli police assaulted two Palestinians as they were leaving Al Aqsa Mosque following Tarawih Muslim prayers.",0,1557795936,PSE
6232176,275,PSE5544,5544,5/10/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),Journalists (Palestine),5,58,Middle East,Palestine,West Bank,Qalqilya,,Kafr Qaddum,32.2216,35.1447,1,Anadolu Agency; Palestine News and Information Agency,National-Regional,"On May 10 2019, a child and another Palestinian were injured by rubber coated bullets when Israeli forces suppressed the weekly march in Kafr Qaddum. Demonstrators demanded the entrance to the village to be opened after a two week closure by Israeli forces. Palestinians threw rocks at Israeli soldiers and dozens of Palestinians suffered from tear-gas inhalation. A photojournalist was shot whilst covering the march. [size=no report]",0,1572403611,PSE
5172359,275,PSE5543,5543,5/10/2019,2019,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,AFP,International,"Security measures: On May 10 2019, Israeli forces re-opened the fishing zone in the Gaza strip. The new restrictions are set to 12 nautical miles in southern Gaza and 6 nautical miles in northern Gaza.",0,1557795936,PSE
5365392,275,PSE5548,5548,5/10/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,2,Palestine News and Information Agency; Ma'an News Agency,National,"On May 10 2019, a Palestinian farmer was shot and injured when Israeli forces opened fire on Palestinian farmers working near the Malaka return camp east of Gaza city.",0,1561470071,PSE
7029928,275,PSE5538,5538,5/10/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),Health Workers (Palestine); Journalists (Palestine); NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,2,AP; Xinhua; Jerusalem Post; Al Mezan; MENAFN; Arutz Sheva; ReliefWeb,Other-National,"On May 10 2019, around 6000 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and homemade crude explosives at soldiers. 50 Palestinians were injured, 21 by live bullets and 17 by tear-gas canisters. Amongst the injured were 10 children, 2 women, a health worker and a journalist. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=approximately 1200]",0,1586193550,PSE
7029929,275,PSE5539,5539,5/10/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),Health Workers (Palestine); Journalists (Palestine); NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,2,AP; Jerusalem Post; Al Mezan; MENAFN; Xinhua; ReliefWeb; Arutz Sheva,Other-National,"On May 10 2019, around 6000 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and homemade crude explosives at soldiers. A Palestinian was shot and killed east of Rafah. Some reports claim he tried to infiltrate the security fence. 50 Palestinians were injured, 21 by live bullets and 17 by tear-gas canisters. Amongst the injured were 10 children, 2 women, a health worker and a journalist. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=approximately 1200]",1,1586193550,PSE
7029930,275,PSE5540,5540,5/10/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),Health Workers (Palestine); Journalists (Palestine); NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,Jerusalem Post; AP; Xinhua; Al Mezan; MENAFN; Arutz Sheva; ReliefWeb,Other-National,"On May 10 2019, around 6000 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and homemade crude explosives at soldiers. 50 Palestinians were injured, 21 by live bullets and 17 by tear-gas canisters. Amongst the injured were 10 children, 2 women, a health worker and a journalist. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=approximately 1200]",0,1586193550,PSE
7029931,275,PSE5541,5541,5/10/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),Health Workers (Palestine); Journalists (Palestine); NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Al Burayj,31.4394,34.4031,2,Xinhua; Jerusalem Post; AP; MENAFN; Arutz Sheva; Al Mezan; ReliefWeb,Other-National,"On May 10 2019, around 6000 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and homemade crude explosives at soldiers. 50 Palestinians were injured, 21 by live bullets and 17 by tear-gas canisters. Amongst the injured were 10 children, 2 women, a health worker and a journalist. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=approximately 1200]",0,1586193550,PSE
7029932,275,PSE5542,5542,5/10/2019,2019,1,Riots,Violent demonstration,Military Forces of Israel (2009-),,8,Rioters (Palestine),Health Workers (Palestine); Journalists (Palestine); NABS: National Authority for Breaking the Siege,5,58,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,2,Al Mezan; Jerusalem Post; AP; MENAFN; Arutz Sheva; Xinhua; ReliefWeb,Other-National,"On May 10 2019, around 6000 Palestinians gathered at various locations along the border for this week's Return marches, throwing rocks and homemade crude explosives at soldiers. 50 Palestinians were injured, 21 by live bullets and 17 by tear-gas canisters. Amongst the injured were 10 children, 2 women, a health worker and a journalist. Gaza's National Authority for Breaking the Siege urged members of the public to take part in Friday's demonstration. Locations coded as Khuzaa, Shokat as Sufi, Bayt Hanun, al Burayj and Gaza based on location of previous demonstrations. [size=approximately 1200]",0,1586193550,PSE
6271999,275,PSE5547,5547,5/10/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Palestine),,3,,,0,30,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,Jerusalem Post,Regional,"On May 10 2019, a rocket was launched from the Gaza Strip into Israel but fell short in Gaza, before the border.",0,1572403724,PSE
5172365,275,PSE5549,5549,5/9/2019,2019,2,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Palestine News and Information Agency,National,"As reported on May 9 2019, several Palestinians were attacked and injured by Israeli forces in the town of Hebron.",0,1557795936,PSE
5172366,275,PSE5550,5550,5/9/2019,2019,2,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Bethlehem,,Bethlehem,31.7049,35.2038,1,Palestine News and Information Agency,National,"As reported on May 9 2019, several Palestinians were attacked and injured by Israeli forces during a raid in Bethlehem.",0,1557795936,PSE
6272310,275,PSE5518,5518,5/8/2019,2019,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Az Zaytun,31.4964,34.4522,1,Jordan News Agency,Regional,"On May 8 2019, Palestinians in the Gaza Strip demonstrated in front of the UNRWA office in Gaza for the 14th day in a row. Demonstrators who have had their houses destroyed, ask for rental subsidy payments. [size=no report]",0,1572403724,PSE
6272311,275,PSE5517,5517,5/8/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Students (Palestine),7,78,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Jordan News Agency,Regional,"On May 8 2019, several Palestinian students suffered from tear-gas inhalation after Israeli forces fired tear gas and sound bombs at Palestinian schools in the south of Hebron.",0,1572403724,PSE
5172349,275,PSE5533,5533,5/8/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Hebron,,Kiryat Arba,31.5283,35.1189,2,Palestine News and Information Agency,National,"On May 8 2019, Israeli forces stormed a Palestinians house in Wadi al-Hasin near Kiryat Arba settlement overnight. Israeli forces assaulted family members and locked 50 Palestinians into a single room for several hours while ransacking the house. Several Palestinians suffered bruises and contusions.",0,1557795936,PSE
6035604,275,PSE5563,5563,5/8/2019,2019,1,Riots,Mob violence,Police Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Al Quds,,Al Quds-Old City,31.7767,35.2342,1,Liveuamap; Twitter,Local partner-New media,"On May 8 2019, scuffles between Israeli Police and Palestinian youths at the Saraya checkpoint in Jerusalem's Old City left one Police officer injured. [size=no report]",0,1571164385,PSE
6250674,275,PSE5515,5515,5/8/2019,2019,2,Strategic developments,Agreement,Government of Israel (2009-),,8,Government of Palestine (2007-) Hamas Government in Gaza,,1,18,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5,34.4667,3,Anadolu Agency,Regional,"Agreement: As reported on May 8 2019, Israel allowed the transfer of 30 million $ of Qatari aid into the Gaza strip. The decision was part of the ceasefire agreement.",0,1572403698,PSE
6272452,275,PSE5516,5516,5/8/2019,2019,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Nablus,,Usarin,32.125,35.31,1,Jordan News Agency,Regional,"On May 8 2019, clashes broke out between Israeli forces and Palestinians in the village of Usreen, south of Nablus. Israeli forces used tear gas and sound bombs against Palestinians. Several Palestinians were injured. [size=no report]",0,1572403725,PSE
6232170,275,PSE5536,5536,5/7/2019,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Labour Group (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,2,Ma'an News Agency; Jordan News Agency,National-Regional,"On May 7 2019, Israeli forces opened fire at a group of Palestinians near a waste collection site east of Beit Hanun. One Palestinians was shot and injured while he was working.",0,1572403611,PSE
